patient_id,ssn,first,last,race,ethnicity,birthplace,address,city,state,county,zip,lat,lon,healthcare_expenses,healthcare_coverage,income,gender,medical_start_date,medical_stop_date,payer,encounter,medical_code,medical_description,base_cost,payer_coverage,dispenses,totalcost,age_begin,rash,joint_pain,fatigue,fever
9872d4ea-4f71-36c9-d7f1-9311eb734f64,999-53-4755,Roseanna881,Lehner980,white,nonhispanic,San Angelo  Texas  US,455 O'Conner Gardens,Tyler,Texas,Smith County,75707,0.3220033189996951,-95.20486939554418,12631.01,3578.72,15863,F,2023-05-14 17:29:19+00:00,2023-05-28 17:29:19+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,846C73BF-21E9-9B79-AE04-6B9088ABA8FB,312615,Prednisone 20 mg oral tablet,19.88,0.0,1,19.88,54,47,23,44,15
43399c95-91ee-a78a-b9d6-e22a6ebfac2b,999-67-2225,Tanya49,Wiza601,white,nonhispanic,Houston  Texas  US,503 Thompson Bypass Unit 34,Austin,Texas,Travis County,78746,0.3017620183750393,-97.96008004952616,12637.91,0.0,99672,F,2019-09-11 04:08:22+00:00,,b046940f-1664-3047-bca7-dfa76be352a4,32B3D4C5-B051-F095-0C9B-CC6FB9D33BCE,849574,Naproxen sodium 220 mg oral tablet,247.93,0.0,53,13140.29,33,15,47,42,13
43399c95-91ee-a78a-b9d6-e22a6ebfac2b,999-67-2225,Tanya49,Wiza601,white,nonhispanic,Houston  Texas  US,503 Thompson Bypass Unit 34,Austin,Texas,Travis County,78746,0.3017620183750393,-97.96008004952616,12637.91,0.0,99672,F,2019-09-11 04:08:22+00:00,2019-09-30 05:15:21+00:00,b046940f-1664-3047-bca7-dfa76be352a4,32B3D4C5-B051-F095-0C9B-CC6FB9D33BCE,312615,Prednisone 20 mg oral tablet,17.04,0.0,1,17.04,33,15,47,42,13
43399c95-91ee-a78a-b9d6-e22a6ebfac2b,999-67-2225,Tanya49,Wiza601,white,nonhispanic,Houston  Texas  US,503 Thompson Bypass Unit 34,Austin,Texas,Travis County,78746,0.3017620183750393,-97.96008004952616,12637.91,0.0,99672,F,2022-08-24 05:15:21+00:00,2022-09-17 05:15:21+00:00,b046940f-1664-3047-bca7-dfa76be352a4,BDC58345-E1E6-2E5C-D032-6450B7BEBBA1,241834,Cyclosporine  modified 100 mg oral capsule,393.6,0.0,1,393.6,33,15,47,42,13
43399c95-91ee-a78a-b9d6-e22a6ebfac2b,999-67-2225,Tanya49,Wiza601,white,nonhispanic,Houston  Texas  US,503 Thompson Bypass Unit 34,Austin,Texas,Travis County,78746,0.3017620183750393,-97.96008004952616,12637.91,0.0,99672,F,2022-08-24 05:15:21+00:00,2022-09-17 05:15:21+00:00,b046940f-1664-3047-bca7-dfa76be352a4,BDC58345-E1E6-2E5C-D032-6450B7BEBBA1,312615,Prednisone 20 mg oral tablet,10.76,0.0,1,10.76,33,15,47,42,13
88c78e8c-71bb-dce5-fa7d-f684ca8d391e,999-12-3249,Francina926,Bins636,white,hispanic,Paris  Texas  US,535 Conn Way,San Antonio,Texas,Bexar County,78263,0.2961244660638591,-98.3008693841524,14278.88,0.0,-74327,F,2019-08-01 10:05:56+00:00,,e03e23c9-4df1-3eb6-a62d-f70f02301496,71E1E41E-DE1D-949A-F82B-43B365167E55,849574,Naproxen sodium 220 mg oral tablet,248.97,0.0,54,13444.38,26,22,8,23,6
88c78e8c-71bb-dce5-fa7d-f684ca8d391e,999-12-3249,Francina926,Bins636,white,hispanic,Paris  Texas  US,535 Conn Way,San Antonio,Texas,Bexar County,78263,0.2961244660638591,-98.3008693841524,14278.88,0.0,-74327,F,2019-08-01 10:05:56+00:00,2019-08-19 11:29:49+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,71E1E41E-DE1D-949A-F82B-43B365167E55,312615,Prednisone 20 mg oral tablet,13.89,0.0,1,13.89,26,22,8,23,6
88c78e8c-71bb-dce5-fa7d-f684ca8d391e,999-12-3249,Francina926,Bins636,white,hispanic,Paris  Texas  US,535 Conn Way,San Antonio,Texas,Bexar County,78263,0.2961244660638591,-98.3008693841524,14278.88,0.0,-74327,F,2022-06-25 11:29:49+00:00,2022-07-15 11:29:49+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,33F86FBC-6C9A-E516-62B5-C761B7BA2623,241834,Cyclosporine  modified 100 mg oral capsule,123.13,0.0,1,123.13,26,22,8,23,6
88c78e8c-71bb-dce5-fa7d-f684ca8d391e,999-12-3249,Francina926,Bins636,white,hispanic,Paris  Texas  US,535 Conn Way,San Antonio,Texas,Bexar County,78263,0.2961244660638591,-98.3008693841524,14278.88,0.0,-74327,F,2022-06-25 11:29:49+00:00,2022-07-15 11:29:49+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,33F86FBC-6C9A-E516-62B5-C761B7BA2623,312615,Prednisone 20 mg oral tablet,16.01,0.0,1,16.01,26,22,8,23,6
88c78e8c-71bb-dce5-fa7d-f684ca8d391e,999-12-3249,Francina926,Bins636,white,hispanic,Paris  Texas  US,535 Conn Way,San Antonio,Texas,Bexar County,78263,0.2961244660638591,-98.3008693841524,14278.88,0.0,-74327,F,2023-11-10 11:29:49+00:00,2023-11-26 11:29:49+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,BC78CABB-EE2A-14E1-C0F3-28901A14D3C4,241834,Cyclosporine  modified 100 mg oral capsule,409.6,0.0,1,409.6,26,22,8,23,6
88c78e8c-71bb-dce5-fa7d-f684ca8d391e,999-12-3249,Francina926,Bins636,white,hispanic,Paris  Texas  US,535 Conn Way,San Antonio,Texas,Bexar County,78263,0.2961244660638591,-98.3008693841524,14278.88,0.0,-74327,F,2023-11-10 11:29:49+00:00,2023-11-26 11:29:49+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,BC78CABB-EE2A-14E1-C0F3-28901A14D3C4,312615,Prednisone 20 mg oral tablet,21.06,0.0,1,21.06,26,22,8,23,6
38bd7e49-66c9-6d9a-99b4-407ebda0d5ae,999-89-3899,Garrett899,Weber641,white,nonhispanic,Irving  Texas  US,714 Bartell Rapid,Fort Worth,Texas,Tarrant County,76129,0.3253224245986614,-97.31959775968404,15586.66,0.0,43276,M,2014-03-28 13:03:53+00:00,,e03e23c9-4df1-3eb6-a62d-f70f02301496,B72568D8-CB2C-1621-E31E-8C8D04638F64,849574,Naproxen sodium 220 mg oral tablet,331.07,0.0,119,39397.33,45,12,8,18,11
38bd7e49-66c9-6d9a-99b4-407ebda0d5ae,999-89-3899,Garrett899,Weber641,white,nonhispanic,Irving  Texas  US,714 Bartell Rapid,Fort Worth,Texas,Tarrant County,76129,0.3253224245986614,-97.31959775968404,15586.66,0.0,43276,M,2014-03-28 13:03:53+00:00,2014-04-19 14:24:27+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,B72568D8-CB2C-1621-E31E-8C8D04638F64,312615,Prednisone 20 mg oral tablet,18.97,0.0,1,18.97,45,12,8,18,11
38bd7e49-66c9-6d9a-99b4-407ebda0d5ae,999-89-3899,Garrett899,Weber641,white,nonhispanic,Irving  Texas  US,714 Bartell Rapid,Fort Worth,Texas,Tarrant County,76129,0.3253224245986614,-97.31959775968404,15586.66,0.0,43276,M,2018-10-21 14:24:27+00:00,2018-11-14 14:24:27+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,E2FFF332-1F1B-EA97-B96C-AC68FA2B5C98,241834,Cyclosporine  modified 100 mg oral capsule,205.63,0.0,1,205.63,45,12,8,18,11
38bd7e49-66c9-6d9a-99b4-407ebda0d5ae,999-89-3899,Garrett899,Weber641,white,nonhispanic,Irving  Texas  US,714 Bartell Rapid,Fort Worth,Texas,Tarrant County,76129,0.3253224245986614,-97.31959775968404,15586.66,0.0,43276,M,2018-10-21 14:24:27+00:00,2018-11-14 14:24:27+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,E2FFF332-1F1B-EA97-B96C-AC68FA2B5C98,312615,Prednisone 20 mg oral tablet,21.01,0.0,1,21.01,45,12,8,18,11
38bd7e49-66c9-6d9a-99b4-407ebda0d5ae,999-89-3899,Garrett899,Weber641,white,nonhispanic,Irving  Texas  US,714 Bartell Rapid,Fort Worth,Texas,Tarrant County,76129,0.3253224245986614,-97.31959775968404,15586.66,0.0,43276,M,2020-01-23 14:24:27+00:00,2020-02-13 14:24:27+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,9530C8B6-7707-B0AB-CE65-188CC832C60C,241834,Cyclosporine  modified 100 mg oral capsule,115.69,0.0,1,115.69,45,12,8,18,11
38bd7e49-66c9-6d9a-99b4-407ebda0d5ae,999-89-3899,Garrett899,Weber641,white,nonhispanic,Irving  Texas  US,714 Bartell Rapid,Fort Worth,Texas,Tarrant County,76129,0.3253224245986614,-97.31959775968404,15586.66,0.0,43276,M,2020-01-23 14:24:27+00:00,2020-02-13 14:24:27+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,9530C8B6-7707-B0AB-CE65-188CC832C60C,312615,Prednisone 20 mg oral tablet,17.55,0.0,1,17.55,45,12,8,18,11
38bd7e49-66c9-6d9a-99b4-407ebda0d5ae,999-89-3899,Garrett899,Weber641,white,nonhispanic,Irving  Texas  US,714 Bartell Rapid,Fort Worth,Texas,Tarrant County,76129,0.3253224245986614,-97.31959775968404,15586.66,0.0,43276,M,2022-04-19 14:24:27+00:00,2022-05-07 14:24:27+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,FB15C91A-FEB7-E70E-60C0-3920D6BE4F27,241834,Cyclosporine  modified 100 mg oral capsule,111.49,0.0,1,111.49,45,12,8,18,11
38bd7e49-66c9-6d9a-99b4-407ebda0d5ae,999-89-3899,Garrett899,Weber641,white,nonhispanic,Irving  Texas  US,714 Bartell Rapid,Fort Worth,Texas,Tarrant County,76129,0.3253224245986614,-97.31959775968404,15586.66,0.0,43276,M,2022-04-19 14:24:27+00:00,2022-05-07 14:24:27+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,FB15C91A-FEB7-E70E-60C0-3920D6BE4F27,312615,Prednisone 20 mg oral tablet,19.99,0.0,1,19.99,45,12,8,18,11
e259da30-aad6-9995-df5e-338a9deac35a,999-93-9425,Shawnna218,Bergnaum523,white,nonhispanic,The Colony  Texas  US,1038 Blanda Parade,McKinney,Texas,Collin County,75069,0.3316888500909462,-96.74995172067848,13654.42,0.0,39940,F,2023-05-25 20:36:37+00:00,,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,2831F7FA-99B1-9F05-222C-78EF9B573C6A,849574,Naproxen sodium 220 mg oral tablet,273.04,0.0,8,2184.32,55,23,1,13,0
e259da30-aad6-9995-df5e-338a9deac35a,999-93-9425,Shawnna218,Bergnaum523,white,nonhispanic,The Colony  Texas  US,1038 Blanda Parade,McKinney,Texas,Collin County,75069,0.3316888500909462,-96.74995172067848,13654.42,0.0,39940,F,2023-05-25 20:36:37+00:00,2023-06-10 20:36:37+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,2831F7FA-99B1-9F05-222C-78EF9B573C6A,312615,Prednisone 20 mg oral tablet,12.38,0.0,1,12.38,55,23,1,13,0
a48b7b81-361e-7c58-1992-55d4b2e6ea8c,999-65-3363,Carin553,Collier206,white,nonhispanic,Lubbock  Texas  US,402 Towne Extension Unit 20,Houston,Texas,Harris County,77084,0.2969523442660701,-95.40128184000854,15872.71,1539.87,102116,F,2023-10-27 06:53:08+00:00,,a735bf55-83e9-331a-899d-a82a60b9f60c,BBE7F7A5-70D7-9C70-1A61-9B49C43D6AC5,849574,Naproxen sodium 220 mg oral tablet,270.04,216.03,3,810.12,72,14,41,45,0
a48b7b81-361e-7c58-1992-55d4b2e6ea8c,999-65-3363,Carin553,Collier206,white,nonhispanic,Lubbock  Texas  US,402 Towne Extension Unit 20,Houston,Texas,Harris County,77084,0.2969523442660701,-95.40128184000854,15872.71,1539.87,102116,F,2023-10-27 06:53:08+00:00,2023-11-12 06:53:08+00:00,a735bf55-83e9-331a-899d-a82a60b9f60c,BBE7F7A5-70D7-9C70-1A61-9B49C43D6AC5,312615,Prednisone 20 mg oral tablet,10.42,8.34,1,10.42,72,14,41,45,0
27e9483b-d2f9-ddc5-fb64-48407b8c9926,999-84-5179,Concepción765,Camacho176,white,hispanic,Ponce  Puerto Rico  PR,735 McClure Trafficway Suite 74,El Paso,Texas,El Paso County,79925,0.3181702448133919,-106.33936258533568,14128.97,0.0,47135,F,2019-07-16 08:17:18+00:00,,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,2C2360BE-1A0B-40F4-F02C-49604933AE1A,849574,Naproxen sodium 220 mg oral tablet,367.72,0.0,55,20224.6,35,47,38,21,3
27e9483b-d2f9-ddc5-fb64-48407b8c9926,999-84-5179,Concepción765,Camacho176,white,hispanic,Ponce  Puerto Rico  PR,735 McClure Trafficway Suite 74,El Paso,Texas,El Paso County,79925,0.3181702448133919,-106.33936258533568,14128.97,0.0,47135,F,2019-07-16 08:17:18+00:00,2019-07-31 09:26:06+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,2C2360BE-1A0B-40F4-F02C-49604933AE1A,312615,Prednisone 20 mg oral tablet,21.74,0.0,1,21.74,35,47,38,21,3
27e9483b-d2f9-ddc5-fb64-48407b8c9926,999-84-5179,Concepción765,Camacho176,white,hispanic,Ponce  Puerto Rico  PR,735 McClure Trafficway Suite 74,El Paso,Texas,El Paso County,79925,0.3181702448133919,-106.33936258533568,14128.97,0.0,47135,F,2020-12-12 09:26:06+00:00,2020-12-27 09:26:06+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,7FF16717-FE99-5654-67CD-A5E7F73ECB3D,241834,Cyclosporine  modified 100 mg oral capsule,255.13,0.0,1,255.13,35,47,38,21,3
27e9483b-d2f9-ddc5-fb64-48407b8c9926,999-84-5179,Concepción765,Camacho176,white,hispanic,Ponce  Puerto Rico  PR,735 McClure Trafficway Suite 74,El Paso,Texas,El Paso County,79925,0.3181702448133919,-106.33936258533568,14128.97,0.0,47135,F,2020-12-12 09:26:06+00:00,2020-12-27 09:26:06+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,7FF16717-FE99-5654-67CD-A5E7F73ECB3D,312615,Prednisone 20 mg oral tablet,19.7,0.0,1,19.7,35,47,38,21,3
27e9483b-d2f9-ddc5-fb64-48407b8c9926,999-84-5179,Concepción765,Camacho176,white,hispanic,Ponce  Puerto Rico  PR,735 McClure Trafficway Suite 74,El Paso,Texas,El Paso County,79925,0.3181702448133919,-106.33936258533568,14128.97,0.0,47135,F,2022-09-04 09:26:06+00:00,2022-09-22 09:26:06+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,21092F37-37EE-1C13-9888-08435A6C41D8,241834,Cyclosporine  modified 100 mg oral capsule,304.41,0.0,1,304.41,35,47,38,21,3
27e9483b-d2f9-ddc5-fb64-48407b8c9926,999-84-5179,Concepción765,Camacho176,white,hispanic,Ponce  Puerto Rico  PR,735 McClure Trafficway Suite 74,El Paso,Texas,El Paso County,79925,0.3181702448133919,-106.33936258533568,14128.97,0.0,47135,F,2022-09-04 09:26:06+00:00,2022-09-22 09:26:06+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,21092F37-37EE-1C13-9888-08435A6C41D8,312615,Prednisone 20 mg oral tablet,20.04,0.0,1,20.04,35,47,38,21,3
97c84373-4b8d-eaf8-3356-6fe73e2c750e,999-81-9457,Stan246,Sawayn19,white,nonhispanic,El Paso  Texas  US,773 Connelly Mall Apt 78,Hutto,Texas,Williamson County,78634,0.3055543439794766,-97.52890783603024,10392.2,2318.24,29664,M,2023-07-07 16:10:44+00:00,,0133f751-9229-3cfd-815f-b6d4979bdd6a,50A939F2-28F1-7677-1241-5E123360B8B4,849574,Naproxen sodium 220 mg oral tablet,299.21,0.0,6,1795.26,39,28,11,3,0
97c84373-4b8d-eaf8-3356-6fe73e2c750e,999-81-9457,Stan246,Sawayn19,white,nonhispanic,El Paso  Texas  US,773 Connelly Mall Apt 78,Hutto,Texas,Williamson County,78634,0.3055543439794766,-97.52890783603024,10392.2,2318.24,29664,M,2023-07-07 16:10:44+00:00,2023-07-28 17:15:22+00:00,0133f751-9229-3cfd-815f-b6d4979bdd6a,50A939F2-28F1-7677-1241-5E123360B8B4,312615,Prednisone 20 mg oral tablet,21.65,0.0,1,21.65,39,28,11,3,0
22b4f196-89d6-d159-d75d-629a5147fda3,999-24-2716,Shawanda667,Stoltenberg489,white,nonhispanic,Laredo  Texas  US,200 Bins Bridge Suite 4,Commerce,Texas,Hunt County,75428,0.3323855850067169,-95.90913363150992,13415.01,0.0,87095,F,2020-11-13 00:02:15+00:00,,e03e23c9-4df1-3eb6-a62d-f70f02301496,0D44A847-C0EC-28D1-D4F0-D94DF9B71BB7,849574,Naproxen sodium 220 mg oral tablet,333.67,0.0,39,13013.13,46,13,8,16,2
22b4f196-89d6-d159-d75d-629a5147fda3,999-24-2716,Shawanda667,Stoltenberg489,white,nonhispanic,Laredo  Texas  US,200 Bins Bridge Suite 4,Commerce,Texas,Hunt County,75428,0.3323855850067169,-95.90913363150992,13415.01,0.0,87095,F,2020-11-13 00:02:15+00:00,2020-11-29 01:16:52+00:00,e03e23c9-4df1-3eb6-a62d-f70f02301496,0D44A847-C0EC-28D1-D4F0-D94DF9B71BB7,312615,Prednisone 20 mg oral tablet,11.35,0.0,1,11.35,46,13,8,16,2
d0a885a8-fada-c471-f138-dfdd6604f4b4,999-42-7586,Danny396,D'Amore443,white,nonhispanic,Sugar Land  Texas  US,183 Nicolas Burg,Saginaw,Texas,Tarrant County,76179,0.3286412129325148,-97.32185754379272,12978.32,0.0,42078,M,2015-04-24 23:30:47+00:00,,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,D02A6D9E-681D-5BF9-F499-A61773A5D2AB,849574,Naproxen sodium 220 mg oral tablet,263.0,0.0,106,27878.0,32,44,49,39,1
d0a885a8-fada-c471-f138-dfdd6604f4b4,999-42-7586,Danny396,D'Amore443,white,nonhispanic,Sugar Land  Texas  US,183 Nicolas Burg,Saginaw,Texas,Tarrant County,76179,0.3286412129325148,-97.32185754379272,12978.32,0.0,42078,M,2015-04-24 23:30:47+00:00,2015-05-21 23:30:47+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,D02A6D9E-681D-5BF9-F499-A61773A5D2AB,312615,Prednisone 20 mg oral tablet,10.03,0.0,1,10.03,32,44,49,39,1
d0a885a8-fada-c471-f138-dfdd6604f4b4,999-42-7586,Danny396,D'Amore443,white,nonhispanic,Sugar Land  Texas  US,183 Nicolas Burg,Saginaw,Texas,Tarrant County,76179,0.3286412129325148,-97.32185754379272,12978.32,0.0,42078,M,2017-08-20 23:30:47+00:00,2017-09-15 23:30:47+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,9BA47881-4B44-2ACC-616F-D736C9DC8B17,241834,Cyclosporine  modified 100 mg oral capsule,175.88,0.0,1,175.88,32,44,49,39,1
d0a885a8-fada-c471-f138-dfdd6604f4b4,999-42-7586,Danny396,D'Amore443,white,nonhispanic,Sugar Land  Texas  US,183 Nicolas Burg,Saginaw,Texas,Tarrant County,76179,0.3286412129325148,-97.32185754379272,12978.32,0.0,42078,M,2017-08-20 23:30:47+00:00,2017-09-15 23:30:47+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,9BA47881-4B44-2ACC-616F-D736C9DC8B17,312615,Prednisone 20 mg oral tablet,19.55,0.0,1,19.55,32,44,49,39,1
d0a885a8-fada-c471-f138-dfdd6604f4b4,999-42-7586,Danny396,D'Amore443,white,nonhispanic,Sugar Land  Texas  US,183 Nicolas Burg,Saginaw,Texas,Tarrant County,76179,0.3286412129325148,-97.32185754379272,12978.32,0.0,42078,M,2020-07-05 23:30:47+00:00,2020-07-23 23:30:47+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,6EBDD11A-918E-E2E0-A82E-C18E1030B989,241834,Cyclosporine  modified 100 mg oral capsule,290.57,0.0,1,290.57,32,44,49,39,1
d0a885a8-fada-c471-f138-dfdd6604f4b4,999-42-7586,Danny396,D'Amore443,white,nonhispanic,Sugar Land  Texas  US,183 Nicolas Burg,Saginaw,Texas,Tarrant County,76179,0.3286412129325148,-97.32185754379272,12978.32,0.0,42078,M,2020-07-05 23:30:47+00:00,2020-07-23 23:30:47+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,6EBDD11A-918E-E2E0-A82E-C18E1030B989,312615,Prednisone 20 mg oral tablet,18.64,0.0,1,18.64,32,44,49,39,1
d0a885a8-fada-c471-f138-dfdd6604f4b4,999-42-7586,Danny396,D'Amore443,white,nonhispanic,Sugar Land  Texas  US,183 Nicolas Burg,Saginaw,Texas,Tarrant County,76179,0.3286412129325148,-97.32185754379272,12978.32,0.0,42078,M,2021-08-23 23:30:47+00:00,2021-09-15 23:30:47+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,181D730B-76E8-F269-47DE-E46E8188D986,241834,Cyclosporine  modified 100 mg oral capsule,202.93,0.0,1,202.93,32,44,49,39,1
d0a885a8-fada-c471-f138-dfdd6604f4b4,999-42-7586,Danny396,D'Amore443,white,nonhispanic,Sugar Land  Texas  US,183 Nicolas Burg,Saginaw,Texas,Tarrant County,76179,0.3286412129325148,-97.32185754379272,12978.32,0.0,42078,M,2021-08-23 23:30:47+00:00,2021-09-15 23:30:47+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,181D730B-76E8-F269-47DE-E46E8188D986,312615,Prednisone 20 mg oral tablet,10.7,0.0,1,10.7,32,44,49,39,1
d0a885a8-fada-c471-f138-dfdd6604f4b4,999-42-7586,Danny396,D'Amore443,white,nonhispanic,Sugar Land  Texas  US,183 Nicolas Burg,Saginaw,Texas,Tarrant County,76179,0.3286412129325148,-97.32185754379272,12978.32,0.0,42078,M,2023-09-14 23:30:47+00:00,2023-10-08 23:30:47+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,AF03AA4E-08BE-2CDC-1765-57E003A4895E,241834,Cyclosporine  modified 100 mg oral capsule,328.42,0.0,1,328.42,32,44,49,39,1
d0a885a8-fada-c471-f138-dfdd6604f4b4,999-42-7586,Danny396,D'Amore443,white,nonhispanic,Sugar Land  Texas  US,183 Nicolas Burg,Saginaw,Texas,Tarrant County,76179,0.3286412129325148,-97.32185754379272,12978.32,0.0,42078,M,2023-09-14 23:30:47+00:00,2023-10-08 23:30:47+00:00,8fa6c185-e44e-3e34-8bd8-39be8694f4ce,AF03AA4E-08BE-2CDC-1765-57E003A4895E,312615,Prednisone 20 mg oral tablet,23.42,0.0,1,23.42,32,44,49,39,1
3178ff86-574d-7a72-4851-76886e37c690,999-43-1212,Maragaret140,Bernhard322,white,nonhispanic,Houston  Texas  US,143 Zulauf Brook Suite 21,Sugar Land,Texas,Fort Bend County,77459,0.294481254765886,-95.66985880821868,11536.62,0.0,-138472,F,2023-12-01 22:24:01+00:00,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,2961538E-F9F6-DC82-DDB0-EE3517C2C51C,849574,Naproxen sodium 220 mg oral tablet,265.59,0.0,1,265.59,26,14,15,24,15
3178ff86-574d-7a72-4851-76886e37c690,999-43-1212,Maragaret140,Bernhard322,white,nonhispanic,Houston  Texas  US,143 Zulauf Brook Suite 21,Sugar Land,Texas,Fort Bend County,77459,0.294481254765886,-95.66985880821868,11536.62,0.0,-138472,F,2023-12-01 22:24:01+00:00,2023-12-25 22:24:01+00:00,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,2961538E-F9F6-DC82-DDB0-EE3517C2C51C,312615,Prednisone 20 mg oral tablet,16.2,0.0,1,16.2,26,14,15,24,15
7e260584-0bea-76c7-9fe1-15b1420127fe,999-68-5908,Stephen891,Stokes453,white,nonhispanic,Richmond  Texas  US,832 Kohler Avenue Apt 54,Gladewater,Texas,Gregg County,75647,0.3255459604623539,-94.9945292503622,12671.88,0.0,65710,F,2017-07-31 15:10:07+00:00,,734afbd6-4794-363b-9bc0-6a3981533ed5,F27834C6-7FDF-2219-BF6C-D8E00B07B834,849574,Naproxen sodium 220 mg oral tablet,351.66,0.0,79,27781.14,37,6,36,8,10
7e260584-0bea-76c7-9fe1-15b1420127fe,999-68-5908,Stephen891,Stokes453,white,nonhispanic,Richmond  Texas  US,832 Kohler Avenue Apt 54,Gladewater,Texas,Gregg County,75647,0.3255459604623539,-94.9945292503622,12671.88,0.0,65710,F,2017-07-31 15:10:07+00:00,2017-08-16 15:10:07+00:00,734afbd6-4794-363b-9bc0-6a3981533ed5,F27834C6-7FDF-2219-BF6C-D8E00B07B834,312615,Prednisone 20 mg oral tablet,12.43,0.0,1,12.43,37,6,36,8,10
7e260584-0bea-76c7-9fe1-15b1420127fe,999-68-5908,Stephen891,Stokes453,white,nonhispanic,Richmond  Texas  US,832 Kohler Avenue Apt 54,Gladewater,Texas,Gregg County,75647,0.3255459604623539,-94.9945292503622,12671.88,0.0,65710,F,2019-11-17 15:10:07+00:00,2019-12-06 15:10:07+00:00,0133f751-9229-3cfd-815f-b6d4979bdd6a,C968D093-C625-B300-50FD-AFF81ED05A9C,241834,Cyclosporine  modified 100 mg oral capsule,266.34,0.0,1,266.34,37,6,36,8,10
7e260584-0bea-76c7-9fe1-15b1420127fe,999-68-5908,Stephen891,Stokes453,white,nonhispanic,Richmond  Texas  US,832 Kohler Avenue Apt 54,Gladewater,Texas,Gregg County,75647,0.3255459604623539,-94.9945292503622,12671.88,0.0,65710,F,2019-11-17 15:10:07+00:00,2019-12-06 15:10:07+00:00,0133f751-9229-3cfd-815f-b6d4979bdd6a,C968D093-C625-B300-50FD-AFF81ED05A9C,312615,Prednisone 20 mg oral tablet,16.41,0.0,1,16.41,37,6,36,8,10
7e260584-0bea-76c7-9fe1-15b1420127fe,999-68-5908,Stephen891,Stokes453,white,nonhispanic,Richmond  Texas  US,832 Kohler Avenue Apt 54,Gladewater,Texas,Gregg County,75647,0.3255459604623539,-94.9945292503622,12671.88,0.0,65710,F,2021-04-16 15:10:07+00:00,2021-04-30 15:10:07+00:00,0133f751-9229-3cfd-815f-b6d4979bdd6a,D3118E01-CEC6-B091-24F2-4CAB65C5D170,241834,Cyclosporine  modified 100 mg oral capsule,215.32,0.0,1,215.32,37,6,36,8,10
7e260584-0bea-76c7-9fe1-15b1420127fe,999-68-5908,Stephen891,Stokes453,white,nonhispanic,Richmond  Texas  US,832 Kohler Avenue Apt 54,Gladewater,Texas,Gregg County,75647,0.3255459604623539,-94.9945292503622,12671.88,0.0,65710,F,2021-04-16 15:10:07+00:00,2021-04-30 15:10:07+00:00,0133f751-9229-3cfd-815f-b6d4979bdd6a,D3118E01-CEC6-B091-24F2-4CAB65C5D170,312615,Prednisone 20 mg oral tablet,14.78,0.0,1,14.78,37,6,36,8,10
7e260584-0bea-76c7-9fe1-15b1420127fe,999-68-5908,Stephen891,Stokes453,white,nonhispanic,Richmond  Texas  US,832 Kohler Avenue Apt 54,Gladewater,Texas,Gregg County,75647,0.3255459604623539,-94.9945292503622,12671.88,0.0,65710,F,2023-06-07 15:10:07+00:00,2023-06-23 15:10:07+00:00,0133f751-9229-3cfd-815f-b6d4979bdd6a,F8D051ED-9E42-5A98-D459-C9F20FB5AFA1,241834,Cyclosporine  modified 100 mg oral capsule,181.9,0.0,1,181.9,37,6,36,8,10
